flanks	gene_id	mean_dpsi_per_lsv_junction	H3K4me3	H3K27me3	H3K9me3	H3K27ac
119029187-119029587	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	0.0
119029192-119029592	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	0.0
119029364-119029764	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	0.0
119029464-119029864	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	0.0
119030535-119030935	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	1.0041
119030649-119031049	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	1.0041
119030663-119031063	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	1.0041
119030672-119031072	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	1.0041
119030680-119031080	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	1.0041
119030688-119031088	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	1.0041
119030689-119031089	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	1.0041
119030690-119031090	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	1.0041
119030706-119031106	ENSG00000137700.18	-0.5069	-0.12287	0.0	0.0	1.0041
124625566-124625966	ENSG00000154144.13	0.3288				
124625703-124626103	ENSG00000154144.13	0.3288				
124626273-124626673	ENSG00000154144.13	0.3288				
124626409-124626809	ENSG00000154144.13	0.3288				
125625680-125626080	ENSG00000149554.14	-0.5635	0.17063	0.0	0.0	-0.13773
125625774-125626174	ENSG00000149554.14	-0.5635	0.17063	0.0	0.0	-0.13773
125625777-125626177	ENSG00000149554.14	-0.5635	0.17063	0.0	0.0	-0.13773
125625793-125626193	ENSG00000149554.14	-0.5635	0.17063	0.0	0.0	-0.13773
125625802-125626202	ENSG00000149554.14	-0.5635	0.17063	0.0	0.0	-0.13773
125625805-125626205	ENSG00000149554.14	-0.5635	0.17063	0.0	0.0	-0.13773
125625807-125626207	ENSG00000149554.14	-0.5635	0.17063	0.0	0.0	-0.13773
125625812-125626212	ENSG00000149554.14	-0.5635	0.17063	0.0	0.0	-0.13773
125625829-125626229	ENSG00000149554.14	-0.5635	0.17063	0.0	0.0	-0.13773
125625834-125626234	ENSG00000149554.14	-0.5635	0.17063	0.0	0.0	-0.13773
125626358-125626758	ENSG00000149554.14	0.3399	0.17063	0.0	0.0	-0.13773
125626375-125626775	ENSG00000149554.14	0.3399	0.17063	0.0	0.0	-0.13773
125626442-125626842	ENSG00000149554.14	0.3399	0.17063	0.0	0.0	-0.13773
125626549-125626949	ENSG00000149554.14	0.3399	0.17063	0.0	0.0	-0.13773
125626620-125627020	ENSG00000149554.14	0.3399	0.17063	0.0	0.0	-0.13773
125626633-125627033	ENSG00000149554.14	0.3399	0.17063	0.0	0.0	-0.13773
134252640-134253040	ENSG00000151500.15	0.3216	-0.01962	0.0	0.0	0.24316
134252716-134253116	ENSG00000151500.15	0.3216	-0.01962	0.0	0.0	0.24316
134253027-134253427	ENSG00000151500.15	0.3216	-0.01962	0.0	0.0	0.24316
134253048-134253448	ENSG00000151500.15	0.3216	-0.01962	0.0	0.0	0.24316
134253099-134253499	ENSG00000151500.15	0.3216	-0.01962	0.0	0.0	0.24316
134253101-134253501	ENSG00000151500.15	0.3216	-0.01962	0.0	0.0	0.24316
134253148-134253548	ENSG00000151500.15	0.3216	-0.01962	0.0	0.0	0.24316
134253150-134253550	ENSG00000151500.15	0.3216	-0.01962	0.0	0.0	0.24316
134253152-134253552	ENSG00000151500.15	0.3216	-0.01962	0.0	0.0	0.24316
134253153-134253553	ENSG00000151500.15	0.3216	-0.01962	0.0	0.0	0.24316
134253170-134253570	ENSG00000151500.15	0.3216	-0.01962	0.0	0.0	0.24316
134596-134996	ENSG00000230724.9	0.5227				
134690-135090	ENSG00000230724.9	0.5227				
134747-135147	ENSG00000230724.9	0.5227				
134975-135375	ENSG00000230724.9	0.5227				
137847-138247	ENSG00000230724.9	-0.5227				
137911-138311	ENSG00000230724.9	-0.5227				
2135167-2135567	ENSG00000167244.21	-0.559	0.0	-0.51061	0.0	0.0
2135329-2135729	ENSG00000167244.21	-0.559	0.0	-0.51061	0.0	0.0
2138029-2138429	ENSG00000167244.21	-0.559	-1.3527	-0.51061	0.0	0.0
43891841-43892241	ENSG00000166199.13	0.3084				
43891929-43892329	ENSG00000166199.13	0.3084				
43901316-43901716	ENSG00000166199.13	0.3084				
43901344-43901744	ENSG00000166199.13	0.3084				
43901514-43901914	ENSG00000166199.13	0.3084				
46512527-46512927	ENSG00000110497.15	0.3095	0.0	0.0	0.0	1.05557
46512613-46513013	ENSG00000110497.15	0.3095	0.0	0.0	0.0	1.05557
46541745-46542145	ENSG00000110497.15	0.3095				
47577824-47578224	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47577828-47578228	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47577855-47578255	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47577877-47578277	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578485-47578885	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578568-47578968	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578589-47578989	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578628-47579028	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578712-47579112	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578733-47579133	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578739-47579139	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578747-47579147	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578756-47579156	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578769-47579169	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578770-47579170	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578773-47579173	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578776-47579176	ENSG00000123444.14	0.4139	0.14806	0.0	0.0	0.14046
47578829-47579229	ENSG00000123444.14	-0.4561	0.14806	0.0	0.0	0.14046
47578840-47579240	ENSG00000123444.14	-0.4561	0.14806	0.0	0.0	0.14046
47578872-47579272	ENSG00000123444.14	-0.4561	0.14806	0.0	0.0	0.14046
47578874-47579274	ENSG00000123444.14	-0.4561	0.14806	0.0	0.0	0.14046
47578885-47579285	ENSG00000123444.14	-0.4561	0.14806	0.0	0.0	0.14046
47578899-47579299	ENSG00000123444.14	-0.4561	0.14806	0.0	0.0	0.14046
47578923-47579323	ENSG00000123444.14	-0.4561	0.14806	0.0	0.0	0.14046
47578928-47579328	ENSG00000123444.14	-0.4561	0.14806	0.0	0.0	0.14046
501862-502262	ENSG00000023191.17	0.3423				
501937-502337	ENSG00000023191.17	0.3423				
501981-502381	ENSG00000023191.17	0.3423				
502014-502414	ENSG00000023191.17	0.3423				
502015-502415	ENSG00000023191.17	0.3423				
502049-502449	ENSG00000023191.17	0.3423				
504624-505024	ENSG00000023191.17	0.3423	0.69262	-1.77582	0.0	0.0
504688-505088	ENSG00000023191.17	0.3423	0.69262	-1.77582	0.0	0.0
504796-505196	ENSG00000023191.17	0.3423	0.69262	-1.77582	0.0	0.0
57805682-57806082	ENSG00000288534.1	0.6652				
57805835-57806235	ENSG00000288534.1	0.6652				
57806715-57807115	ENSG00000288534.1	0.6652				
57806783-57807183	ENSG00000288534.1	0.6652				
59795172-59795572	ENSG00000166900.17	0.3803				
59795282-59795682	ENSG00000166900.17	0.3803				
59795402-59795802	ENSG00000166900.17	0.3803				
59797083-59797483	ENSG00000166900.17	0.4503				
59797166-59797566	ENSG00000166900.17	0.4503				
59797196-59797596	ENSG00000166900.17	0.4503				
59800655-59801055	ENSG00000166900.17	0.4503				
59800762-59801162	ENSG00000166900.17	0.4503				
61532789-61533189	ENSG00000011347.10	0.5455				
61532903-61533303	ENSG00000011347.10	0.5455				
61532924-61533324	ENSG00000011347.10	0.5455				
61545831-61546231	ENSG00000011347.10	0.5455				
61546977-61547377	ENSG00000011347.10	0.4237				
61547108-61547508	ENSG00000011347.10	0.4237				
61551184-61551584	ENSG00000011347.10	0.4237				
61551263-61551663	ENSG00000011347.10	0.4237				
66002280-66002680	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.10457
66002303-66002703	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.10457
66002313-66002713	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.10457
66002370-66002770	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.10457
66002381-66002781	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.10457
66002839-66003239	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.10457
66002870-66003270	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.10457
66003035-66003435	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.0
66003036-66003436	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.0
66003129-66003529	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.0
66003135-66003535	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.0
66003173-66003573	ENSG00000175334.8	-0.2893	0.0735	0.0	0.0	0.0
69078692-69079092	ENSG00000162341.18	0.3829				
69078820-69079220	ENSG00000162341.18	0.3829				
69079634-69080034	ENSG00000162341.18	0.4367				
69079647-69080047	ENSG00000162341.18	0.4367				
69079683-69080083	ENSG00000162341.18	0.4367				
69081200-69081600	ENSG00000162341.18	0.4367				
69081299-69081699	ENSG00000162341.18	0.4367				
70420186-70420586	ENSG00000085733.16	0.3576				
70420200-70420600	ENSG00000085733.16	0.3576				
70420310-70420710	ENSG00000085733.16	0.3576				
70421270-70421670	ENSG00000085733.16	0.3576				
70421380-70421780	ENSG00000085733.16	0.3576				
70421396-70421796	ENSG00000085733.16	0.3576				
70422740-70423140	ENSG00000085733.16	0.3575				
70422795-70423195	ENSG00000085733.16	0.3575				
7672548-7672948	ENSG00000166394.15	0.3705				
7672606-7673006	ENSG00000166394.15	0.3705				
7672690-7673090	ENSG00000166394.15	0.3705	0.68696	0.0	0.0	0.0
7672691-7673091	ENSG00000166394.15	0.3705	0.68696	0.0	0.0	0.0
7673752-7674152	ENSG00000166394.15	0.3705	0.68696	-0.72427	0.0	1.14505
7673912-7674312	ENSG00000166394.15	0.3705	0.68696	-0.72427	0.0	1.14505
7674008-7674408	ENSG00000166394.15	0.3705	0.68696	-0.72427	0.0	1.14505
7674011-7674411	ENSG00000166394.15	0.3705	0.68696	-0.72427	0.0	1.14505
7674018-7674418	ENSG00000166394.15	0.3705	0.68696	-0.72427	0.0	1.14505
7674026-7674426	ENSG00000166394.15	0.3705	0.68696	-0.72427	0.0	1.14505
7674043-7674443	ENSG00000166394.15	0.3705	0.68696	-0.72427	0.0	1.14505
85976423-85976823	ENSG00000073921.18	0.7212				
85976449-85976849	ENSG00000073921.18	0.7212				
85976482-85976882	ENSG00000073921.18	0.7212				
85977870-85978270	ENSG00000073921.18	0.7212				
85977893-85978293	ENSG00000073921.18	0.7212				
85980929-85981329	ENSG00000073921.18	0.704				
85980984-85981384	ENSG00000073921.18	0.704				
85981028-85981428	ENSG00000073921.18	0.704				
96387330-96387730	ENSG00000149231.16	-0.4056				
96387413-96387813	ENSG00000149231.16	-0.4056				
96387453-96387853	ENSG00000149231.16	-0.4056				
96389566-96389966	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.04182
96389579-96389979	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.04182
96389616-96390016	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.04182
96389644-96390044	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.04182
96389665-96390065	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389668-96390068	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389680-96390080	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389687-96390087	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389691-96390091	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389695-96390095	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389703-96390103	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389705-96390105	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389712-96390112	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389717-96390117	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389719-96390119	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389721-96390121	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389722-96390122	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389723-96390123	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389729-96390129	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389733-96390133	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389736-96390136	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389748-96390148	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389756-96390156	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389789-96390189	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
96389813-96390213	ENSG00000149231.16	-0.4056	0.00985	0.0	0.0	-1.19984
112408456-112408856	ENSG00000089009.16	0.4961	0.23421	0.0	0.0	-0.46914
112409111-112409511	ENSG00000089009.16	0.4961	0.23421	0.0	0.0	-0.46914
112409211-112409611	ENSG00000089009.16	0.4961	0.23421	0.0	0.0	-0.46914
112409293-112409693	ENSG00000089009.16	0.4961	0.23421	0.0	0.0	-0.46914
112409374-112409774	ENSG00000089009.16	0.4961	0.23421	0.0	0.0	-0.46914
112409387-112409787	ENSG00000089009.16	0.4961	0.23421	0.0	0.0	-0.46914
112409393-112409793	ENSG00000089009.16	0.4961	0.23421	0.0	0.0	-0.46914
112409396-112409796	ENSG00000089009.16	0.4961	0.23421	0.0	0.0	-0.46914
112409405-112409805	ENSG00000089009.16	0.4961	0.23421	0.0	0.0	-0.46914
112409414-112409814	ENSG00000089009.16	-0.7174	0.23421	0.0	0.0	-0.46914
112409435-112409835	ENSG00000089009.16	-0.7174	0.23421	0.0	0.0	-0.46914
122341497-122341897	ENSG00000130779.22	0.3628				
122347175-122347575	ENSG00000130779.22	-0.3628				
122347279-122347679	ENSG00000130779.22	-0.3628				
122352526-122352926	ENSG00000130779.22	0.3628				
122352586-122352986	ENSG00000130779.22	0.3628				
124372260-124372660	ENSG00000196498.13	0.3124				
124372410-124372810	ENSG00000196498.13	0.3124				
124374213-124374613	ENSG00000196498.13	0.3124				
124374263-124374663	ENSG00000196498.13	0.3124				
124378037-124378437	ENSG00000196498.13	-0.3124				
124378184-124378584	ENSG00000196498.13	-0.3124				
124912835-124913235	ENSG00000150991.16	-0.3704				
124913067-124913467	ENSG00000150991.16	-0.3704	-0.04961	0.0	0.0	0.0
124913090-124913490	ENSG00000150991.16	-0.3704	-0.04961	0.0	0.0	0.0
124913106-124913506	ENSG00000150991.16	-0.3704	-0.04961	0.0	0.0	0.0
25209711-25210111	ENSG00000133703.14	0.3527				
25215237-25215637	ENSG00000133703.14	0.3527				
25215360-25215760	ENSG00000133703.14	0.3527				
25225414-25225814	ENSG00000133703.14	-0.3676				
25225465-25225865	ENSG00000133703.14	-0.3676				
25225573-25225973	ENSG00000133703.14	-0.3676				
28190244-28190644	ENSG00000123106.11	-0.4523	0.21019	0.0	0.0	1.04676
28190246-28190646	ENSG00000123106.11	-0.4523	0.21019	0.0	0.0	1.04676
28190256-28190656	ENSG00000123106.11	-0.4523	0.21019	0.0	0.0	1.04676
28190266-28190666	ENSG00000123106.11	-0.4523	0.21019	0.0	0.0	1.04676
28190441-28190841	ENSG00000123106.11	-0.4523	0.21019	0.0	0.0	1.04676
28190538-28190938	ENSG00000123106.11	-0.4523	0.21019	0.0	0.0	1.04676
28257000-28257400	ENSG00000123106.11	-0.4523				
28257002-28257402	ENSG00000123106.11	-0.4523				
28257045-28257445	ENSG00000123106.11	-0.4523				
285462-285862	ENSG00000073614.13	-0.3431				
285926-286326	ENSG00000073614.13	0.3431				
286007-286407	ENSG00000073614.13	0.3431				
292559-292959	ENSG00000073614.13	0.3431				
292725-293125	ENSG00000073614.13	0.3431				
39311215-39311615	ENSG00000139116.19	-0.4784				
39311217-39311617	ENSG00000139116.19	-0.4784				
39311353-39311753	ENSG00000139116.19	-0.4784				
39317873-39318273	ENSG00000139116.19	0.4835				
39318001-39318401	ENSG00000139116.19	0.4835				
39319706-39320106	ENSG00000139116.19	0.4835				
39319790-39320190	ENSG00000139116.19	0.4835				
39319813-39320213	ENSG00000139116.19	0.4835				
39326064-39326464	ENSG00000139116.19	0.3952				
39326124-39326524	ENSG00000139116.19	0.3952				
39329852-39330252	ENSG00000139116.19	-0.3952				
39330042-39330442	ENSG00000139116.19	-0.3474				
39330062-39330462	ENSG00000139116.19	-0.3474				
39330546-39330946	ENSG00000139116.19	0.3952				
39330711-39331111	ENSG00000139116.19	0.3952				
43466452-43466852	ENSG00000173157.18	0.5538				
43466595-43466995	ENSG00000173157.18	0.5538				
43468400-43468800	ENSG00000173157.18	0.5538				
43468505-43468905	ENSG00000173157.18	0.5538				
43490195-43490595	ENSG00000173157.18	0.4261				
43490235-43490635	ENSG00000173157.18	0.4261				
43492305-43492705	ENSG00000173157.18	0.3216				
43492429-43492829	ENSG00000173157.18	0.3216				
49323645-49324045	ENSG00000135451.13	-0.3966	-0.12542	0.0	0.0	0.0
49323746-49324146	ENSG00000135451.13	-0.3966	-0.12542	0.0	0.0	0.0
49323837-49324237	ENSG00000135451.13	-0.3966	-0.12542	0.0	0.0	0.0
49323947-49324347	ENSG00000135451.13	-0.3966	-0.12542	0.0	0.0	0.0
49323955-49324355	ENSG00000135451.13	-0.3966	-0.12542	0.0	0.0	0.0
49324012-49324412	ENSG00000135451.13	-0.3966	-0.12542	0.0	0.0	0.0
49324031-49324431	ENSG00000135451.13	-0.3966	-0.12542	0.0	0.0	0.0
49325253-49325653	ENSG00000135451.13	-0.3966				
49325301-49325701	ENSG00000135451.13	-0.3966				
49325305-49325705	ENSG00000135451.13	-0.3966				
49325360-49325760	ENSG00000135451.13	-0.3966				
49325458-49325858	ENSG00000135451.13	-0.3966				
55973800-55974200	ENSG00000111540.16	-0.5363	-0.43921	0.0	0.0	0.30161
55973874-55974274	ENSG00000111540.16	-0.5363	-0.43921	0.0	0.0	0.30161
55973878-55974278	ENSG00000111540.16	-0.5363	-0.43921	0.0	0.0	0.30161
55973884-55974284	ENSG00000111540.16	-0.5363	-0.43921	0.0	0.0	0.30161
55973897-55974297	ENSG00000111540.16	-0.5363	-0.43921	0.0	0.0	0.30161
55973901-55974301	ENSG00000111540.16	-0.5363	-0.43921	0.0	0.0	0.30161
55973939-55974339	ENSG00000111540.16	-0.5363	-0.43921	0.0	0.0	0.30161
55986669-55987069	ENSG00000111540.16	-0.5363				
55986761-55987161	ENSG00000111540.16	-0.5363				
55996980-55997380	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.27234
55997059-55997459	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.27234
55997076-55997476	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.27234
55997087-55997487	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.20928
55997088-55997488	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.20928
55997089-55997489	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.20928
55997096-55997496	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.20928
55997098-55997498	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.20928
55997118-55997518	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.20928
55997119-55997519	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.20928
55997130-55997530	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.20928
55997139-55997539	ENSG00000139531.13	-0.3473	0.48678	0.0	0.0	0.20928
56002012-56002412	ENSG00000139531.13	-0.3473				
56002014-56002414	ENSG00000139531.13	-0.3473				
56002071-56002471	ENSG00000139531.13	-0.3473				
57718793-57719193	ENSG00000135506.16	0.3509				
57718861-57719261	ENSG00000135506.16	0.3509				
57718982-57719382	ENSG00000135506.16	0.3509				
57719899-57720299	ENSG00000135506.16	-0.2751				
57720011-57720411	ENSG00000135506.16	0.3509				
57720063-57720463	ENSG00000135506.16	0.3509				
57720206-57720606	ENSG00000135506.16	0.3509				
57720318-57720718	ENSG00000135506.16	0.3509				
71839507-71839907	ENSG00000121749.16	-0.361	0.44782	0.0	0.0	-0.36534
71839518-71839918	ENSG00000121749.16	-0.361	0.44782	0.0	0.0	-0.36534
71839559-71839959	ENSG00000121749.16	-0.361	0.44782	0.0	0.0	-0.36534
71839563-71839963	ENSG00000121749.16	-0.361	0.44782	0.0	0.0	-0.36534
71839578-71839978	ENSG00000121749.16	-0.361	0.44782	0.0	0.0	-0.36534
71839611-71840011	ENSG00000121749.16	-0.361	0.44782	0.0	0.0	-0.36534
71871870-71872270	ENSG00000121749.16	-0.361				
71871968-71872368	ENSG00000121749.16	-0.361				
8914496-8914896	ENSG00000111752.11	-0.2951	0.25417	0.0	0.0	2.44906
8914531-8914931	ENSG00000111752.11	-0.2951	0.25417	0.0	0.0	2.44906
8914573-8914973	ENSG00000111752.11	-0.2951	0.25417	0.0	0.0	2.44906
8914582-8914982	ENSG00000111752.11	-0.2951	0.25417	0.0	0.0	2.44906
8914627-8915027	ENSG00000111752.11	-0.2951	0.25417	0.0	0.0	2.44906
8914756-8915156	ENSG00000111752.11	-0.2951	0.25417	0.0	0.0	2.44906
8917430-8917830	ENSG00000111752.11	-0.2951	3.95882	0.0	0.0	0.0
8917455-8917855	ENSG00000111752.11	-0.2951	3.95882	0.0	0.0	0.0
8917591-8917991	ENSG00000111752.11	-0.2951	3.95882	0.0	0.0	0.0
9311531-9311931	ENSG00000111788.10	0.5889				
9311631-9312031	ENSG00000111788.10	0.5889				
9311749-9312149	ENSG00000111788.10	0.5889				
9312041-9312441	ENSG00000111788.10	0.5889				
9312123-9312523	ENSG00000111788.10	0.5889				
9398155-9398555	ENSG00000256673.1	0.5705				
9398284-9398684	ENSG00000256673.1	0.5705				
9399498-9399898	ENSG00000256673.1	0.5705				
9402227-9402627	ENSG00000256673.1	0.3347				
9402356-9402756	ENSG00000256673.1	0.3347				
9655673-9656073	ENSG00000256594.9	0.4815				
9655779-9656179	ENSG00000256594.9	0.4815				
9656368-9656768	ENSG00000256594.9	0.4815				
9656449-9656849	ENSG00000256594.9	0.4815				
9656497-9656897	ENSG00000256594.9	0.4815				
9656721-9657121	ENSG00000284634.1	0.4292				
9656782-9657182	ENSG00000284634.1	0.4292				
9656843-9657243	ENSG00000284634.1	0.4292				
9656870-9657270	ENSG00000284634.1	0.4292				
9656887-9657287	ENSG00000284634.1	0.4292				
113229246-113229646	ENSG00000139842.15	0.3273				
113229319-113229719	ENSG00000139842.15	0.3273				
113229442-113229842	ENSG00000139842.15	0.3273				
113232953-113233353	ENSG00000139842.15	-0.3274				
113232977-113233377	ENSG00000139842.15	-0.3274				
113233139-113233539	ENSG00000139842.15	-0.3274				
