gene_id	lsv_id	seqid	junction0	mean_dpsi_per_lsv_junction	probability_changing	flanks	start	stop	strand
ENSG00000116857.17	ENSG00000116857.17:t:201153783-201153961	chr1	201154445	-0.4781	1.0	201154238-201154638	201154238	201154638	-
ENSG00000116857.17	ENSG00000116857.17:t:201153783-201153961	chr1	201154445	-0.4781	1.0	201154245-201154645	201154245	201154645	-
ENSG00000116857.17	ENSG00000116857.17:t:201153783-201153961	chr1	201154445	-0.4781	1.0	201154264-201154664	201154264	201154664	-
ENSG00000116857.17	ENSG00000116857.17:t:201153783-201153961	chr1	201154445	-0.4781	1.0	201154274-201154674	201154274	201154674	-
ENSG00000116857.17	ENSG00000116857.17:t:201153783-201153961	chr1	201154445	-0.4781	1.0	201154294-201154694	201154294	201154694	-
ENSG00000116857.17	ENSG00000116857.17:t:201153783-201153961	chr1	201154445	-0.4781	1.0	201154301-201154701	201154301	201154701	-
ENSG00000134369.16	ENSG00000134369.16:t:201780421-201780559	chr1	201718755	0.5241	1.0	201718555-201718955	201718555	201718955	+
ENSG00000134369.16	ENSG00000134369.16:t:201780421-201780559	chr1	201739844	-0.366	1.0	201739644-201740044	201739644	201740044	+
ENSG00000134369.16	ENSG00000134369.16:t:201780421-201780559	chr1	201739844	-0.366	1.0	201739668-201740068	201739668	201740068	+
ENSG00000134369.16	ENSG00000134369.16:t:201780421-201780559	chr1	201780421	0.5241	1.0	201780221-201780621	201780221	201780621	+
ENSG00000134369.16	ENSG00000134369.16:t:201780421-201780559	chr1	201780421	0.5241	1.0	201780323-201780723	201780323	201780723	+
ENSG00000134369.16	ENSG00000134369.16:t:201780421-201780559	chr1	201780421	0.5241	1.0	201780359-201780759	201780359	201780759	+
ENSG00000134369.16	ENSG00000134369.16:t:201790689-201790850	chr1	201789792	0.3233	0.9851	201789540-201789940	201789540	201789940	+
ENSG00000134369.16	ENSG00000134369.16:t:201790689-201790850	chr1	201789792	0.3233	0.9851	201789592-201789992	201789592	201789992	+
ENSG00000134369.16	ENSG00000134369.16:t:201790689-201790850	chr1	201790689	0.3233	0.9851	201790354-201790754	201790354	201790754	+
ENSG00000134369.16	ENSG00000134369.16:t:201790689-201790850	chr1	201790689	0.3233	0.9851	201790377-201790777	201790377	201790777	+
ENSG00000134369.16	ENSG00000134369.16:t:201790689-201790850	chr1	201790689	0.3233	0.9851	201790489-201790889	201790489	201790889	+
ENSG00000134369.16	ENSG00000134369.16:t:201790689-201790850	chr1	201790689	0.3233	0.9851	201790566-201790966	201790566	201790966	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203795794	0.2944	0.9746	203795423-203795823	203795423	203795823	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203795794	0.2944	0.9746	203795454-203795854	203795454	203795854	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203795794	0.2944	0.9746	203795460-203795860	203795460	203795860	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203795794	0.2944	0.9746	203795471-203795871	203795471	203795871	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203795794	0.2944	0.9746	203795486-203795886	203795486	203795886	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203795794	0.2944	0.9746	203795495-203795895	203795495	203795895	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203795794	0.2944	0.9746	203795499-203795899	203795499	203795899	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203795794	0.2944	0.9746	203795506-203795906	203795506	203795906	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203795794	0.2944	0.9746	203795514-203795914	203795514	203795914	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203795794	0.2944	0.9746	203795575-203795975	203795575	203795975	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203795794	0.2944	0.9746	203795594-203795994	203795594	203795994	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203796293	0.2944	0.9746	203796093-203796493	203796093	203796493	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203796293	0.2944	0.9746	203796251-203796651	203796251	203796651	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203801575	-0.2961	0.981	203801375-203801775	203801375	203801775	+
ENSG00000058673.17	ENSG00000058673.17:s:203795623-203795794	chr1	203801575	-0.2961	0.981	203801428-203801828	203801428	203801828	+
ENSG00000163531.17	ENSG00000163531.17:s:204944226-204944406	chr1	204944406	0.5075	0.9996	204944026-204944426	204944026	204944426	+
ENSG00000163531.17	ENSG00000163531.17:s:204944226-204944406	chr1	204944406	0.5075	0.9996	204944051-204944451	204944051	204944451	+
ENSG00000163531.17	ENSG00000163531.17:s:204944226-204944406	chr1	204944406	0.5075	0.9996	204944206-204944606	204944206	204944606	+
ENSG00000163531.17	ENSG00000163531.17:s:204944226-204944406	chr1	204950557	0.5075	0.9996	204950357-204950757	204950357	204950757	+
ENSG00000163531.17	ENSG00000163531.17:s:204944226-204944406	chr1	204950557	0.5075	0.9996	204950374-204950774	204950374	204950774	+
ENSG00000163531.17	ENSG00000163531.17:t:204951653-204952116	chr1	204952011	0.4125	0.9858	204951811-204952211	204951811	204952211	+
ENSG00000163531.17	ENSG00000163531.17:t:204951653-204952116	chr1	204952011	0.4125	0.9858	204951916-204952316	204951916	204952316	+
ENSG00000162873.15	ENSG00000162873.15:t:205343689-205343793	chr1	205343793	0.4916	0.9861	205343398-205343798	205343398	205343798	-
ENSG00000162873.15	ENSG00000162873.15:t:205343689-205343793	chr1	205343793	0.4916	0.9861	205343489-205343889	205343489	205343889	-
ENSG00000162873.15	ENSG00000162873.15:t:205343689-205343793	chr1	205343793	0.4916	0.9861	205343498-205343898	205343498	205343898	-
ENSG00000162873.15	ENSG00000162873.15:t:205343689-205343793	chr1	205343793	0.4916	0.9861	205343593-205343993	205343593	205343993	-
ENSG00000162873.15	ENSG00000162873.15:t:205343689-205343793	chr1	205344134	0.4916	0.9861	205343934-205344334	205343934	205344334	-
ENSG00000162873.15	ENSG00000162873.15:t:205343689-205343793	chr1	205344134	0.4916	0.9861	205343982-205344382	205343982	205344382	-
ENSG00000162873.15	ENSG00000162873.15:t:205343689-205343793	chr1	205344134	0.4916	0.9861	205343996-205344396	205343996	205344396	-
ENSG00000162873.15	ENSG00000162873.15:t:205343689-205343793	chr1	205356533	-0.5204	0.9921	205356333-205356733	205356333	205356733	-
ENSG00000162873.15	ENSG00000162873.15:t:205343689-205343793	chr1	205356533	-0.5204	0.9921	205356369-205356769	205356369	205356769	-
ENSG00000162873.15	ENSG00000162873.15:t:205343689-205343793	chr1	205356533	-0.5204	0.9921	205356378-205356778	205356378	205356778	-
ENSG00000117625.14	ENSG00000117625.14:t:211312720-211313298	chr1	211304140	-0.4067	0.9996	211303811-211304211	211303811	211304211	+
ENSG00000117625.14	ENSG00000117625.14:t:211312720-211313298	chr1	211304140	-0.4067	0.9996	211303883-211304283	211303883	211304283	+
ENSG00000117625.14	ENSG00000117625.14:t:211312720-211313298	chr1	211304140	-0.4067	0.9996	211303940-211304340	211303940	211304340	+
ENSG00000117625.14	ENSG00000117625.14:t:211312720-211313298	chr1	211312487	0.4067	0.9996	211312155-211312555	211312155	211312555	+
ENSG00000117625.14	ENSG00000117625.14:t:211312720-211313298	chr1	211312487	0.4067	0.9996	211312287-211312687	211312287	211312687	+
ENSG00000117625.14	ENSG00000117625.14:t:211312720-211313298	chr1	211312720	0.4067	0.9996	211312520-211312920	211312520	211312920	+
ENSG00000117625.14	ENSG00000117625.14:t:211312720-211313298	chr1	211312720	0.4067	0.9996	211312604-211313004	211312604	211313004	+
ENSG00000117625.14	ENSG00000117625.14:t:211312720-211313298	chr1	211312720	0.4067	0.9996	211312619-211313019	211312619	211313019	+
ENSG00000117625.14	ENSG00000117625.14:t:211312720-211313298	chr1	211312720	0.4067	0.9996	211312635-211313035	211312635	211313035	+
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	211396831	-0.4859	0.999	211396567-211396967	211396567	211396967	+
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	211396831	-0.4859	0.999	211396631-211397031	211396631	211397031	+
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	211396831	-0.4859	0.999	211396641-211397041	211396641	211397041	+
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	211399437	0.4909	0.9992	211399058-211399458	211399058	211399458	+
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	211399437	0.4909	0.9992	211399177-211399577	211399177	211399577	+
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	211399437	0.4909	0.9992	211399237-211399637	211399237	211399637	+
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	211426211	0.4909	0.9992	211426011-211426411	211426011	211426411	+
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	211426211	0.4909	0.9992	211426083-211426483	211426083	211426483	+
ENSG00000117298.16	ENSG00000117298.16:t:21290070-21290257	chr1	21290156	0.3275	0.995	21289870-21290270	21289870	21290270	-
ENSG00000117298.16	ENSG00000117298.16:t:21290070-21290257	chr1	21290156	0.3275	0.995	21289956-21290356	21289956	21290356	-
ENSG00000117298.16	ENSG00000117298.16:t:21290070-21290257	chr1	21290156	0.3275	0.995	21290057-21290457	21290057	21290457	-
ENSG00000117298.16	ENSG00000117298.16:t:21290070-21290257	chr1	21290364	0.3275	0.995	21290164-21290564	21290164	21290564	-
ENSG00000117298.16	ENSG00000117298.16:t:21290070-21290257	chr1	21290364	0.3275	0.995	21290263-21290663	21290263	21290663	-
ENSG00000117298.16	ENSG00000117298.16:t:21290070-21290257	chr1	21290364	0.3275	0.995	21290264-21290664	21290264	21290664	-
ENSG00000174606.14	ENSG00000174606.14:t:213013093-213013418	chr1	213013418	0.3437	0.9777	213013218-213013618	213013218	213013618	-
ENSG00000174606.14	ENSG00000174606.14:t:213013093-213013418	chr1	213015613	0.3437	0.9777	213015293-213015693	213015293	213015693	-
ENSG00000174606.14	ENSG00000174606.14:t:213013093-213013418	chr1	213015613	0.3437	0.9777	213015409-213015809	213015409	213015809	-
ENSG00000174606.14	ENSG00000174606.14:t:213013093-213013418	chr1	213015613	0.3437	0.9777	213015413-213015813	213015413	213015813	-
ENSG00000117298.16	ENSG00000117298.16:t:21290070-21290257	chr1	21345376	-0.3217	0.9915	21345176-21345576	21345176	21345576	-
ENSG00000117298.16	ENSG00000117298.16:t:21290070-21290257	chr1	21345376	-0.3217	0.9915	21345304-21345704	21345304	21345704	-
ENSG00000117298.16	ENSG00000117298.16:t:21290070-21290257	chr1	21345376	-0.3217	0.9915	21345372-21345772	21345372	21345772	-
ENSG00000162819.12	ENSG00000162819.12:t:222715684-222715800	chr1	222713416	-0.3816	0.9931	222713121-222713521	222713121	222713521	+
ENSG00000162819.12	ENSG00000162819.12:t:222715684-222715800	chr1	222713416	-0.3816	0.9931	222713169-222713569	222713169	222713569	+
ENSG00000162819.12	ENSG00000162819.12:t:222715684-222715800	chr1	222713416	-0.3816	0.9931	222713176-222713576	222713176	222713576	+
ENSG00000162819.12	ENSG00000162819.12:t:222715684-222715800	chr1	222713416	-0.3816	0.9931	222713181-222713581	222713181	222713581	+
ENSG00000162819.12	ENSG00000162819.12:t:222715684-222715800	chr1	222713416	-0.3816	0.9931	222713201-222713601	222713201	222713601	+
ENSG00000162819.12	ENSG00000162819.12:t:222715684-222715800	chr1	222713416	-0.3816	0.9931	222713216-222713616	222713216	222713616	+
ENSG00000162819.12	ENSG00000162819.12:t:222715684-222715800	chr1	222713416	-0.3816	0.9931	222713388-222713788	222713388	222713788	+
ENSG00000162819.12	ENSG00000162819.12:t:222715684-222715800	chr1	222715684	-0.3816	0.9931	222715484-222715884	222715484	222715884	+
ENSG00000162819.12	ENSG00000162819.12:t:222715684-222715800	chr1	222715684	-0.3816	0.9931	222715600-222716000	222715600	222716000	+
ENSG00000154380.18	ENSG00000154380.18:t:225500992-225501256	chr1	225501070	0.6254	1.0	225500792-225501192	225500792	225501192	-
ENSG00000154380.18	ENSG00000154380.18:t:225500992-225501256	chr1	225501070	0.6254	1.0	225500870-225501270	225500870	225501270	-
ENSG00000154380.18	ENSG00000154380.18:t:225500992-225501256	chr1	225501070	0.6254	1.0	225501056-225501456	225501056	225501456	-
ENSG00000154380.18	ENSG00000154380.18:t:225500992-225501256	chr1	225504991	0.6254	1.0	225504791-225505191	225504791	225505191	-
ENSG00000154380.18	ENSG00000154380.18:t:225500992-225501256	chr1	225504991	0.6254	1.0	225504853-225505253	225504853	225505253	-
ENSG00000154380.18	ENSG00000154380.18:s:225507951-225508017	chr1	225507951	0.5983	1.0	225507751-225508151	225507751	225508151	-
ENSG00000154380.18	ENSG00000154380.18:s:225507951-225508017	chr1	225507951	0.5983	1.0	225507817-225508217	225507817	225508217	-
ENSG00000154358.23	ENSG00000154358.23:s:228356151-228356344	chr1	228356193	0.3447	0.9574	228355951-228356351	228355951	228356351	+
ENSG00000154358.23	ENSG00000154358.23:s:228356151-228356344	chr1	228356193	0.3447	0.9574	228355993-228356393	228355993	228356393	+
ENSG00000154358.23	ENSG00000154358.23:s:228356151-228356344	chr1	228356193	0.3447	0.9574	228356144-228356544	228356144	228356544	+
ENSG00000154358.23	ENSG00000154358.23:s:228356151-228356344	chr1	228359597	0.3447	0.9574	228359397-228359797	228359397	228359797	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236542787	0.4284	0.9978	236542515-236542915	236542515	236542915	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236542787	0.4284	0.9978	236542561-236542961	236542561	236542961	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236542787	0.4284	0.9978	236542587-236542987	236542587	236542987	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236542787	0.4284	0.9978	236542607-236543007	236542607	236543007	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236542787	0.4284	0.9978	236542627-236543027	236542627	236543027	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236542787	0.4284	0.9978	236542656-236543056	236542656	236543056	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236542787	0.4284	0.9978	236542715-236543115	236542715	236543115	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236542915	0.4284	0.9978	236542790-236543190	236542790	236543190	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236542915	0.4284	0.9978	236542813-236543213	236542813	236543213	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236542915	0.4284	0.9978	236542827-236543227	236542827	236543227	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236542915	0.4284	0.9978	236542840-236543240	236542840	236543240	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236543560	-0.4284	0.9978	236543360-236543760	236543360	236543760	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236543560	-0.4284	0.9978	236543409-236543809	236543409	236543809	+
ENSG00000116977.19	ENSG00000116977.19:s:236542331-236542856	chr1	236543560	-0.4284	0.9978	236543448-236543848	236543448	236543848	+
ENSG00000054282.16	ENSG00000054282.16:t:243489014-243489140	chr1	243426558	-0.6445	1.0	243426227-243426627	243426227	243426627	+
ENSG00000054282.16	ENSG00000054282.16:t:243489014-243489140	chr1	243426558	-0.6445	1.0	243426358-243426758	243426358	243426758	+
ENSG00000054282.16	ENSG00000054282.16:t:243489014-243489140	chr1	243487878	0.6445	1.0	243487615-243488015	243487615	243488015	+
ENSG00000054282.16	ENSG00000054282.16:t:243489014-243489140	chr1	243487878	0.6445	1.0	243487678-243488078	243487678	243488078	+
ENSG00000054282.16	ENSG00000054282.16:t:243489014-243489140	chr1	243489014	0.6445	1.0	243488814-243489214	243488814	243489214	+
ENSG00000054282.16	ENSG00000054282.16:t:243489014-243489140	chr1	243489014	0.6445	1.0	243488940-243489340	243488940	243489340	+
ENSG00000001460.18	ENSG00000001460.18:t:24383867-24384003	chr1	24384003	0.368	0.9952	24383667-24384067	24383667	24384067	-
ENSG00000001460.18	ENSG00000001460.18:t:24383867-24384003	chr1	24384003	0.368	0.9952	24383702-24384102	24383702	24384102	-
ENSG00000001460.18	ENSG00000001460.18:t:24383867-24384003	chr1	24384003	0.368	0.9952	24383803-24384203	24383803	24384203	-
ENSG00000001460.18	ENSG00000001460.18:t:24383867-24384003	chr1	24391561	0.368	0.9952	24391361-24391761	24391361	24391761	-
ENSG00000001460.18	ENSG00000001460.18:t:24383867-24384003	chr1	24391561	0.368	0.9952	24391362-24391762	24391362	24391762	-
ENSG00000001460.18	ENSG00000001460.18:t:24383867-24384003	chr1	24391561	0.368	0.9952	24391479-24391879	24391479	24391879	-
ENSG00000001460.18	ENSG00000001460.18:t:24383867-24384003	chr1	24401319	-0.368	0.9952	24401119-24401519	24401119	24401519	-
ENSG00000001460.18	ENSG00000001460.18:t:24383867-24384003	chr1	24401319	-0.368	0.9952	24401131-24401531	24401131	24401531	-
ENSG00000001460.18	ENSG00000001460.18:t:24383867-24384003	chr1	24401319	-0.368	0.9952	24401256-24401656	24401256	24401656	-
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	24662804	0.3006	0.9957	24662460-24662860	24662460	24662860	+
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	24662804	0.3006	0.9957	24662604-24663004	24662604	24663004	+
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	24663183	-0.3006	0.9957	24662868-24663268	24662868	24663268	+
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	24663183	-0.3006	0.9957	24662983-24663383	24662983	24663383	+
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	24663183	-0.3006	0.9957	24663024-24663424	24663024	24663424	+
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	24666815	0.3006	0.9957	24666615-24667015	24666615	24667015	+
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	24666815	0.3006	0.9957	24666645-24667045	24666645	24667045	+
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	24666815	0.3006	0.9957	24666725-24667125	24666725	24667125	+
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	26302918	0.4747	0.9798	26302613-26303013	26302613	26303013	-
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	26302918	0.4747	0.9798	26302718-26303118	26302718	26303118	-
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	26302918	0.4747	0.9798	26302816-26303216	26302816	26303216	-
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	26302918	0.4747	0.9798	26302843-26303243	26302843	26303243	-
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	26303043	0.4747	0.9798	26302967-26303367	26302967	26303367	-
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	26306592	-0.5266	0.9895	26306376-26306776	26306376	26306776	-
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	26306592	-0.5266	0.9895	26306392-26306792	26306392	26306792	-
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	26306592	-0.5266	0.9895	26306409-26306809	26306409	26306809	-
