gene_id	flanks
ENSG00000244198.7	144195319-144195719
ENSG00000244198.7	144195338-144195738
ENSG00000244198.7	144195397-144195797
ENSG00000244198.7	144195501-144195901
ENSG00000244198.7	144195522-144195922
ENSG00000244198.7	144195633-144196033
ENSG00000244198.7	144195679-144196079
ENSG00000244198.7	144195688-144196088
ENSG00000244198.7	144207490-144207890
ENSG00000244198.7	144207492-144207892
ENSG00000244198.7	144207493-144207893
ENSG00000244198.7	144207604-144208004
ENSG00000164889.15	151061725-151062125
ENSG00000164889.15	151061728-151062128
ENSG00000164889.15	151061760-151062160
ENSG00000164889.15	151061778-151062178
ENSG00000164889.15	151061838-151062238
ENSG00000164889.15	151064002-151064402
ENSG00000164889.15	151064161-151064561
ENSG00000164889.15	151064167-151064567
ENSG00000117868.18	158749449-158749849
ENSG00000117868.18	158749523-158749923
ENSG00000117868.18	158752581-158752981
ENSG00000117868.18	158752643-158753043
ENSG00000117868.18	158759286-158759686
ENSG00000117868.18	158759381-158759781
ENSG00000164651.18	20785595-20785995
ENSG00000164651.18	20785748-20786148
ENSG00000164651.18	20786578-20786978
ENSG00000164651.18	20786686-20787086
ENSG00000106268.16	2242705-2243105
ENSG00000106268.16	2242725-2243125
ENSG00000106268.16	2242775-2243175
ENSG00000106268.16	2242848-2243248
ENSG00000106268.16	2244276-2244676
ENSG00000106268.16	2244363-2244763
ENSG00000106268.16	2244409-2244809
ENSG00000106268.16	2244485-2244885
ENSG00000106268.16	2244526-2244926
ENSG00000122550.18	23124780-23125180
ENSG00000122550.18	23124848-23125248
ENSG00000122550.18	23124972-23125372
ENSG00000122550.18	23125002-23125402
ENSG00000122550.18	23125561-23125961
ENSG00000122550.18	23125687-23126087
ENSG00000122550.18	23140569-23140969
ENSG00000122550.18	23140584-23140984
ENSG00000122550.18	23140744-23141144
ENSG00000122565.19	26201545-26201945
ENSG00000122565.19	26201557-26201957
ENSG00000122565.19	26201565-26201965
ENSG00000122565.19	26201626-26202026
ENSG00000122565.19	26202771-26203171
ENSG00000122565.19	26202822-26203222
ENSG00000078549.15	31092444-31092844
ENSG00000078549.15	31092535-31092935
ENSG00000078549.15	31095467-31095867
ENSG00000078549.15	31095550-31095950
ENSG00000011426.11	36426716-36427116
ENSG00000011426.11	36426828-36427228
ENSG00000011426.11	36428107-36428507
ENSG00000011426.11	36428160-36428560
ENSG00000011426.11	36439004-36439404
ENSG00000011426.11	36439090-36439490
ENSG00000106571.15	42222930-42223330
ENSG00000106571.15	42223095-42223495
ENSG00000106571.15	42236771-42237171
ENSG00000106571.15	42236859-42237259
ENSG00000136205.17	47304632-47305032
ENSG00000136205.17	47304803-47305203
ENSG00000136205.17	47344555-47344955
ENSG00000136205.17	47344638-47345038
ENSG00000136205.17	47344724-47345124
ENSG00000183696.14	48094563-48094963
ENSG00000183696.14	48094627-48095027
ENSG00000183696.14	48099470-48099870
ENSG00000183696.14	48099514-48099914
ENSG00000183696.14	48099587-48099987
ENSG00000228409.7	65760224-65760624
ENSG00000228409.7	65760356-65760756
ENSG00000228409.7	65761446-65761846
ENSG00000228409.7	65761548-65761948
ENSG00000228409.7	65762731-65763131
ENSG00000228409.7	65762747-65763147
ENSG00000228409.7	65762817-65763217
ENSG00000228409.7	65762820-65763220
ENSG00000106133.18	72949858-72950258
ENSG00000106133.18	72949996-72950396
ENSG00000106133.18	72951952-72952352
ENSG00000106133.18	72952095-72952495
ENSG00000106133.18	72954159-72954559
ENSG00000106133.18	72954279-72954679
ENSG00000106133.18	72954425-72954825
ENSG00000106133.18	72954506-72954906
ENSG00000106133.18	72954513-72954913
ENSG00000106133.18	72954517-72954917
ENSG00000106133.18	72954520-72954920
ENSG00000106133.18	72954590-72954990
ENSG00000106133.18	72954597-72954997
ENSG00000229018.5	73011269-73011669
ENSG00000229018.5	73011355-73011755
ENSG00000229018.5	73011532-73011932
ENSG00000229018.5	73011634-73012034
ENSG00000229018.5	73012892-73013292
ENSG00000229018.5	73013077-73013477
ENSG00000263001.8	74743249-74743649
ENSG00000263001.8	74743320-74743720
ENSG00000263001.8	74743939-74744339
ENSG00000263001.8	74744050-74744450
ENSG00000263001.8	74744144-74744544
ENSG00000263001.8	74744546-74744946
ENSG00000263001.8	74744558-74744958
ENSG00000263001.8	74744741-74745141
ENSG00000123965.13	74893916-74894316
ENSG00000123965.13	74894057-74894457
ENSG00000123965.13	74895946-74896346
ENSG00000123965.13	74896032-74896432
ENSG00000123965.13	74896209-74896609
ENSG00000123965.13	74897452-74897852
ENSG00000123965.13	74897635-74898035
ENSG00000205583.14	75366124-75366524
ENSG00000205583.14	75366154-75366554
ENSG00000205583.14	75366238-75366638
ENSG00000205583.14	75366430-75366830
ENSG00000146707.15	76617983-76618383
ENSG00000146707.15	76618100-76618500
ENSG00000146707.15	76618297-76618697
ENSG00000146707.15	76625322-76625722
ENSG00000146707.15	76625483-76625883
ENSG00000127914.19	92040504-92040904
ENSG00000127914.19	92040698-92041098
ENSG00000127914.19	92041846-92042246
ENSG00000127914.19	92041986-92042386
ENSG00000127914.19	92042468-92042868
ENSG00000127914.19	92042571-92042971
ENSG00000158528.12	94907394-94907794
ENSG00000158528.12	94907437-94907837
ENSG00000158528.12	94907475-94907875
ENSG00000158528.12	94907502-94907902
ENSG00000158528.12	94909698-94910098
ENSG00000158528.12	94909883-94910283
ENSG00000146833.16	99892546-99892946
ENSG00000146833.16	99901974-99902374
ENSG00000146833.16	99903018-99903418
ENSG00000146833.16	99903115-99903515
ENSG00000104490.18	101719273-101719673
ENSG00000104490.18	101719383-101719783
ENSG00000104490.18	101719387-101719787
ENSG00000104490.18	101719421-101719821
ENSG00000104490.18	101719448-101719848
ENSG00000104490.18	101790662-101791062
ENSG00000104490.18	101790734-101791134
ENSG00000104490.18	101790747-101791147
ENSG00000104490.18	101790758-101791158
ENSG00000104490.18	101790769-101791169
ENSG00000104490.18	101790777-101791177
ENSG00000147654.15	109539559-109539959
ENSG00000147654.15	109539638-109540038
ENSG00000147654.15	109539719-109540119
ENSG00000147654.15	109539875-109540275
ENSG00000147654.15	109550610-109551010
ENSG00000147654.15	109550625-109551025
ENSG00000147654.15	109550707-109551107
ENSG00000187955.13	120369130-120369530
ENSG00000187955.13	120369285-120369685
ENSG00000187955.13	120370136-120370536
ENSG00000187955.13	120370881-120371281
ENSG00000187955.13	120370952-120371352
ENSG00000156787.17	123140561-123140961
ENSG00000156787.17	123140701-123141101
ENSG00000156787.17	123142062-123142462
ENSG00000156787.17	123142256-123142656
ENSG00000156787.17	123144517-123144917
ENSG00000156787.17	123144655-123145055
ENSG00000181790.12	142526342-142526742
ENSG00000181790.12	142526427-142526827
ENSG00000181790.12	142533095-142533495
ENSG00000181790.12	142533266-142533666
ENSG00000178209.17	143938431-143938831
ENSG00000178209.17	143938492-143938892
ENSG00000178209.17	143953526-143953926
ENSG00000178209.17	143953720-143954120
ENSG00000198169.9	144723182-144723582
ENSG00000198169.9	144753481-144753881
ENSG00000198169.9	144753483-144753883
ENSG00000198169.9	144753596-144753996
ENSG00000161016.18	144791759-144792159
ENSG00000161016.18	144791791-144792191
ENSG00000161016.18	144791792-144792192
ENSG00000161016.18	144791857-144792257
ENSG00000161016.18	144791925-144792325
ENSG00000161016.18	144791940-144792340
ENSG00000161016.18	144791943-144792343
ENSG00000161016.18	144791953-144792353
ENSG00000161016.18	144792045-144792445
ENSG00000161016.18	144792066-144792466
ENSG00000161016.18	144792166-144792566
ENSG00000161016.18	144792184-144792584
ENSG00000161016.18	144792189-144792589
ENSG00000161016.18	144792190-144792590
ENSG00000161016.18	144792220-144792620
ENSG00000161016.18	144792221-144792621
ENSG00000161016.18	144792223-144792623
ENSG00000168487.20	22197040-22197440
ENSG00000168487.20	22197220-22197620
ENSG00000168487.20	22201603-22202003
ENSG00000168487.20	22201728-22202128
ENSG00000156687.11	35683347-35683747
ENSG00000156687.11	35683382-35683782
ENSG00000156687.11	35683527-35683927
ENSG00000156687.11	35684382-35684782
ENSG00000156687.11	35684549-35684949
ENSG00000156687.11	35686345-35686745
ENSG00000156687.11	35686509-35686909
ENSG00000147548.17	38315712-38316112
ENSG00000147548.17	38315842-38316242
ENSG00000147548.17	38317838-38318238
ENSG00000147548.17	38318695-38319095
ENSG00000147548.17	38318740-38319140
ENSG00000169490.17	38995399-38995799
ENSG00000169490.17	38995424-38995824
ENSG00000169490.17	38995493-38995893
ENSG00000169490.17	38995594-38995994
ENSG00000169490.17	38996013-38996413
ENSG00000147601.15	73026740-73027140
ENSG00000147601.15	73026744-73027144
ENSG00000147601.15	73026852-73027252
ENSG00000147601.15	73030136-73030536
ENSG00000147601.15	73030195-73030595
ENSG00000147601.15	73031842-73032242
ENSG00000147601.15	73031933-73032333
ENSG00000132549.20	99502636-99503036
ENSG00000132549.20	99502750-99503150
ENSG00000132549.20	99506937-99507337
ENSG00000132549.20	99507003-99507403
ENSG00000132549.20	99507570-99507970
ENSG00000132549.20	99507711-99508111
ENSG00000119509.13	100126183-100126583
ENSG00000119509.13	100126349-100126749
ENSG00000119509.13	100129476-100129876
ENSG00000119509.13	100225862-100226262
ENSG00000119509.13	100226013-100226413
ENSG00000119509.13	100226034-100226434
ENSG00000119509.13	100226035-100226435
ENSG00000106692.15	105557922-105558322
ENSG00000106692.15	105557930-105558330
ENSG00000106692.15	105557931-105558331
ENSG00000106692.15	105557932-105558332
ENSG00000106692.15	105557938-105558338
ENSG00000106692.15	105557941-105558341
ENSG00000106692.15	105557950-105558350
ENSG00000106692.15	105557965-105558365
ENSG00000106692.15	105558104-105558504
ENSG00000106692.15	105574745-105575145
ENSG00000106692.15	105574801-105575201
ENSG00000106692.15	105574805-105575205
ENSG00000106692.15	105574807-105575207
ENSG00000106692.15	105574818-105575218
ENSG00000106692.15	105574920-105575320
ENSG00000106692.15	105574937-105575337
ENSG00000041982.16	115046424-115046824
ENSG00000041982.16	115046482-115046882
ENSG00000041982.16	115048060-115048460
ENSG00000041982.16	115064712-115065112
ENSG00000041982.16	115064719-115065119
ENSG00000041982.16	115073403-115073803
ENSG00000041982.16	115073441-115073841
ENSG00000041982.16	115073572-115073972
ENSG00000136848.18	121651699-121652099
ENSG00000136848.18	121678478-121678878
ENSG00000136848.18	121678581-121678981
ENSG00000136848.18	121678582-121678982
ENSG00000136848.18	121678645-121679045
ENSG00000148343.19	129067998-129068398
ENSG00000148343.19	129068111-129068511
ENSG00000148343.19	129068132-129068532
ENSG00000148343.19	129068200-129068600
ENSG00000148343.19	129068734-129069134
ENSG00000148343.19	129068775-129069175
ENSG00000148343.19	129068876-129069276
ENSG00000148343.19	129068895-129069295
ENSG00000148343.19	129068929-129069329
ENSG00000148343.19	129069059-129069459
ENSG00000235007.3	129139449-129139849
ENSG00000119383.21	129139808-129140208
ENSG00000119383.21	129139900-129140300
ENSG00000119383.21	129139918-129140318
ENSG00000119383.21	129139951-129140351
ENSG00000235007.3	129142245-129142645
ENSG00000235007.3	129142352-129142752
ENSG00000125482.13	132402628-132403028
ENSG00000125482.13	132406590-132406990
ENSG00000125482.13	132406640-132407040
ENSG00000125482.13	132406651-132407051
ENSG00000160293.17	133768242-133768642
ENSG00000160293.17	133768396-133768796
ENSG00000160293.17	133769217-133769617
ENSG00000160293.17	133769303-133769703
ENSG00000160293.17	133770178-133770578
ENSG00000160293.17	133770301-133770701
ENSG00000196422.11	135480115-135480515
ENSG00000196422.11	135482482-135482882
ENSG00000196422.11	135482483-135482883
ENSG00000196422.11	135482615-135483015
ENSG00000127191.18	136886316-136886716
ENSG00000127191.18	136886341-136886741
ENSG00000127191.18	136886533-136886933
ENSG00000127191.18	136898513-136898913
ENSG00000187609.16	137373226-137373626
ENSG00000187609.16	137373399-137373799
ENSG00000187609.16	137383113-137383513
ENSG00000187609.16	137383177-137383577
ENSG00000137145.21	19336070-19336470
ENSG00000137145.21	19336204-19336604
ENSG00000137145.21	19336214-19336614
ENSG00000137145.21	19336486-19336886
ENSG00000137145.21	19336632-19337032
ENSG00000137145.21	19340792-19341192
ENSG00000137145.21	19340844-19341244
ENSG00000137145.21	19340914-19341314
ENSG00000137055.15	26913679-26914079
ENSG00000137055.15	26913747-26914147
ENSG00000137055.15	26916897-26917297
ENSG00000137055.15	26916965-26917365
ENSG00000137055.15	26918993-26919393
ENSG00000137055.15	26919110-26919510
ENSG00000137055.15	26919174-26919574
ENSG00000137055.15	26919261-26919661
ENSG00000186638.17	34271609-34272009
ENSG00000186638.17	34271730-34272130
ENSG00000186638.17	34286417-34286817
ENSG00000186638.17	34286504-34286904
ENSG00000186638.17	34306052-34306452
ENSG00000186638.17	34306241-34306641
ENSG00000230074.4	34665407-34665807
ENSG00000230074.4	34665413-34665813
ENSG00000230074.4	34665415-34665815
ENSG00000230074.4	34665465-34665865
ENSG00000230074.4	34665480-34665880
ENSG00000230074.4	34665567-34665967
ENSG00000230074.4	34668612-34669012
ENSG00000198467.16	35684288-35684688
ENSG00000198467.16	35684350-35684750
ENSG00000198467.16	35684532-35684932
ENSG00000198467.16	35684551-35684951
ENSG00000198467.16	35684602-35685002
ENSG00000198467.16	35684607-35685007
ENSG00000198467.16	35684864-35685264
ENSG00000198467.16	35684939-35685339
ENSG00000198467.16	35684945-35685345
ENSG00000215126.11	41166584-41166984
ENSG00000215126.11	41166630-41167030
ENSG00000215126.11	41170079-41170479
ENSG00000215126.11	41170084-41170484
ENSG00000215126.11	41170144-41170544
ENSG00000215126.11	41170223-41170623
ENSG00000215126.11	41171647-41172047
ENSG00000215126.11	41171720-41172120
ENSG00000215126.11	41171734-41172134
ENSG00000107104.21	504480-504880
ENSG00000107104.21	504495-504895
ENSG00000107104.21	504502-504902
ENSG00000107104.21	504503-504903
ENSG00000107104.21	504504-504904
ENSG00000107104.21	504518-504918
ENSG00000107104.21	504530-504930
ENSG00000107104.21	504533-504933
ENSG00000107104.21	504554-504954
ENSG00000107104.21	676690-677090
ENSG00000107104.21	676718-677118
ENSG00000107104.21	676809-677209
ENSG00000196873.16	68248606-68249006
ENSG00000196873.16	68248697-68249097
ENSG00000196873.16	68248831-68249231
ENSG00000196873.16	68256721-68257121
ENSG00000196873.16	68256780-68257180
ENSG00000196873.16	68258332-68258732
ENSG00000196873.16	68258369-68258769
ENSG00000197969.14	77210416-77210816
ENSG00000197969.14	77210475-77210875
ENSG00000197969.14	77211013-77211413
ENSG00000197969.14	77212769-77213169
ENSG00000197969.14	77212828-77213228
ENSG00000165113.13	83753058-83753458
ENSG00000165113.13	83753159-83753559
ENSG00000165113.13	83768618-83769018
ENSG00000165113.13	83768717-83769117
ENSG00000165113.13	83768770-83769170
ENSG00000165113.13	83780182-83780582
ENSG00000165113.13	83780204-83780604
ENSG00000165119.21	83978079-83978479
ENSG00000165119.21	83978173-83978573
ENSG00000165119.21	83978252-83978652
ENSG00000165119.21	83980303-83980703
ENSG00000165119.21	83980395-83980795
ENSG00000165119.21	83980404-83980804
ENSG00000165119.21	83980416-83980816
ENSG00000081377.17	96503589-96503989
ENSG00000081377.17	96509473-96509873
ENSG00000081377.17	96509589-96509989
ENSG00000196312.15	96942403-96942803
ENSG00000196312.15	96942530-96942930
ENSG00000196312.15	96942552-96942952
ENSG00000196312.15	96942713-96943113
ENSG00000196312.15	96949355-96949755
ENSG00000196312.15	96949385-96949785
ENSG00000196312.15	96949482-96949882
ENSG00000125354.24	119618513-119618913
ENSG00000125354.24	119618586-119618986
ENSG00000125354.24	119625135-119625535
ENSG00000125354.24	119625179-119625579
ENSG00000125354.24	119625196-119625596
ENSG00000125354.24	119629118-119629518
ENSG00000125354.24	119629308-119629708
ENSG00000056277.16	130209453-130209853
ENSG00000056277.16	130209515-130209915
ENSG00000056277.16	130214993-130215393
ENSG00000056277.16	130215133-130215533
ENSG00000147274.14	136872068-136872468
ENSG00000147274.14	136872075-136872475
ENSG00000147274.14	136872145-136872545
ENSG00000147274.14	136873046-136873446
ENSG00000147274.14	136873225-136873625
ENSG00000147274.14	136874886-136875286
ENSG00000147274.14	136874968-136875368
ENSG00000147274.14	136875058-136875458
ENSG00000101974.15	139728586-139728986
ENSG00000101974.15	139728762-139729162
ENSG00000101974.15	139731451-139731851
ENSG00000101974.15	139731555-139731955
ENSG00000101974.15	139737531-139737931
ENSG00000101974.15	139737596-139737996
ENSG00000101974.15	139737716-139738116
ENSG00000101974.15	139737869-139738269
ENSG00000102181.21	150815807-150816207
ENSG00000102181.21	150815878-150816278
ENSG00000102181.21	150828106-150828506
ENSG00000102181.21	150831031-150831431
ENSG00000102181.21	150831048-150831448
ENSG00000102181.21	150831093-150831493
ENSG00000185973.12	155492157-155492557
ENSG00000185973.12	155492289-155492689
ENSG00000185973.12	155492295-155492695
ENSG00000185973.12	155492335-155492735
ENSG00000185973.12	155492500-155492900
ENSG00000185973.12	155492680-155493080
ENSG00000185973.12	155506698-155507098
ENSG00000047634.15	17737293-17737693
ENSG00000047634.15	17737351-17737751
ENSG00000047634.15	17737480-17737880
ENSG00000047634.15	17737525-17737925
ENSG00000047634.15	17743871-17744271
ENSG00000047634.15	17744019-17744419
ENSG00000005889.16	24152520-24152920
ENSG00000005889.16	24152630-24153030
ENSG00000005889.16	24172515-24172915
ENSG00000005889.16	24172556-24172956
ENSG00000005889.16	24172600-24173000
ENSG00000005889.16	24172714-24173114
ENSG00000094631.21	48819906-48820306
ENSG00000094631.21	48819980-48820380
ENSG00000094631.21	48820003-48820403
ENSG00000094631.21	48820055-48820455
ENSG00000094631.21	48822420-48822820
ENSG00000094631.21	48822594-48822994
ENSG00000067445.22	54928403-54928803
ENSG00000067445.22	54928510-54928910
ENSG00000067445.22	54930541-54930941
ENSG00000067445.22	54930665-54931065
ENSG00000067445.22	54930831-54931231
ENSG00000067445.22	54931004-54931404
ENSG00000083750.13	55750901-55751301
ENSG00000083750.13	55750996-55751396
ENSG00000083750.13	55753192-55753592
ENSG00000083750.13	55753275-55753675
ENSG00000083750.13	55753314-55753714
ENSG00000147099.21	72494956-72495356
ENSG00000147099.21	72494959-72495359
ENSG00000147099.21	72494979-72495379
ENSG00000147099.21	72494994-72495394
ENSG00000147099.21	72495066-72495466
ENSG00000147099.21	72495068-72495468
ENSG00000147099.21	72567596-72567996
ENSG00000147099.21	72567689-72568089
ENSG00000147099.21	72567822-72568222
ENSG00000147099.21	72567830-72568230
